substance_id,name
5971,"Thuja Occidentalis D3, Urtica Urens D3, Acidum Nitricum D6, Apis Mellifica D12, Argentum Metallicum D8, Aurum Metallicum D10, Calcium Fluoratum D8, Caltha Palustris D3, Clematis Recta D4, Betula Pendula D2, Galium Aparine D3, Galium Mollugo D3, Hedera Hel"
5972,"Apis Mellifica Dil. D12, Phosphorus Dil. D8, Calcium Fluoratum Dil D8, Aurum Metallicum Dil. D10, Juniperus Communis Dil. D4, Ononis Spinosa Dil. D4, Hedera Helix Dil. D4, Urtica Urens Dil. D3, Sedum Acre Dil. D3, Sempervivum Tectorum Var. Tectorum Dil. D"
5973,"Artichoke Leaf Dry Extract (5.8-7.5:1), Extraction Agent: Water"
5974,"Menthae Piperitae Folium, Curcumae Xanthorrhizae Rhizoma, Taraxaci Radix, Millefolii Herba"
5975,"1-Naphthaleneacetic Acid, Tolylmethylcarbinol Nicotinate"
5976,"Lycopodium Clavatum Dil. D20, Cholesterolum D3, Chelidonium Majus Dil. D4, Berberis Vulgaris Dil D3"
5977,"Caraway Fruit, Menthae Piperitae Folium, Turmeric, Javanese, Milk Thistle Fruit, Taraxacum Officinale"
5978,"Menthae Piperitae Folium, Milk Thistle Fruit, Artemisia"
5979,"Liquid Extract (1 : 10.6-13.0) Of Artichoke Leaf, Gentian Root, Turmeric Root, Dandelion Herb With Root, Ginger, Yarrow Herb, Bitter Fennel, Matricaria Flower, Bitter-Orange Epicarp And Mesocarp, Blessed Thistle, Bogbean Leaf, Cardamom, Wormwood (41.5 : 1"
5980,Germanium (68ge) Chloride
5981,Gallium (68ga) Chloride
5982,"Purified Extract Of Glechoma Hederacea (2:1), Extraction Solvent: Ethanol 96% (V/V)"
5983,"Ethanol, Chelidonium Dil. D8, Taraxacum Dil. D2, Carduus Marianus Dil. D1, Natrium Sulfuricum Dil. D4, Lycopodium Dil. D3, Chamomilla Dil D1"
5984,"Dexamethasone, Netilmicin"
5985,Pentaerithrityl Tetranitrate
5986,"Chlorphenamine Maleate, Pseudoephedrine Hydrochloride"
5987,"Chelidonium Majus D6, Silybum Marianum D1, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphorus D12"
5988,"Chelidonium Majus D6, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphorus D12, Carduus Marianus Dil. D1"
5989,Human Tetanus Immunoglobulin
5990,"Gamma-Aminobutyric Acid, Magnesium Glutamate Hydrobromide, Pyridoxine Hydrochloride, Gamma-Amino-Beta-Hydroxybutyric Acid"
5991,"Gamma-Aminobutyric Acid, Pyridoxine Hydrochloride, Alfa-Amino Glutamate Magnesium Hidrobromide, Gamma-Amino-Beta-Hydroxybutyric Acid"
5992,Lofepramine Hydrochloride
5993,Gamma-Amino-Beta-Hydroxybutyric Acid
5994,"Phenytoin Sodium, Phenobarbital, Gamma-Amino-Beta-Hydroxybutyric Acid"
5995,"Diazepam, Gamma-Amino-Beta-Hydroxybutyric Acid"
5996,"Ganciclovir, Sodium"
5997,Ganirelix Acetate
5998,Fat Hen Pollen
5999,"Human Papillomavirus Type 11 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 16 L1 Protein - Adsorbed - In The Form Of Virus-Like P"
6000,"Human Papillomavirus Type 31 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 33 L1 Protein - Adsorbed - In The Form Of Virus-Like P"
6001,"Chlorhexidine Digluconate Solution, Lidocaine Hydrochloride"
6002,"Sodium Hydrogen Carbonate, Menthol, Sodium Benzoate, Sodium Borate, Sodium Chloride"
6003,"Benzoic Acid, Peppermint Oil, Ethanol, Eucalyptus Oil, Salicylic Acid, Thymol, Malachite Green"
6004,Ethanol
6005,Tiotropium Bromide Monohydrate
6006,Cisapride
6007,"Aluminium Hydroxide-Magnesium Carbonate, Magnesium Hydroxide"
6008,"Tincture (1:5) Of Peppermint Leaf, Bitter Fennel And Chamomile Flower (5.8 : 6.4 : 7.9), Extraction Liquid: Ethanol 34 % (V/V)"
6009,"Pulsatilla Pratensis D4, Acidum Arsenicosum D6, Carbo Vegetabilis D6, Argentum Nitricum D6, Stibium Sulfuratum Nigrum D6, Strychnos Nux-Vomica D4"
6010,"Anamirta Cocculus Dil. D 3, Dioscorea Villosa Dil. D 3, Lobelia Inflata Dil. D3"
6011,"Citrullus Colocynthis D8, Carbo Vegetabilis Dil. D8, Nux Vomica Dil. D6"
6012,Magnesium Trisilicate
6013,"Gentiana Lutea Ø, Centaurium Erythraea E Planta Tota Recente Ø, Matricaria Recutita Mother Tincture"
6014,"Strychnos Nux-Vomica Dil. D4, Ethanol, Citrullus Colocynthis Dil. D4, Aluminia D8 Dil."
6015,"Carbo Vegetabilis Trit. D 3, Hepar Sulfuris Trit. D 6, Stibium Sulfuratum Nigrum Trit. D4, Belladonna Trit. D3, Bismutum Subnitricum Trit D2, Magnesium Carbonicum Trit. D2, Artemisia Absinthium Trit. D4, Resina Piceae Trit. D4"
6016,"Extract Of Potentilla Anserina (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Extract Of Liquiritiae Radix (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Extract Of Angelicae Archangelicae Radix (1:1,7-2,2) Extraction Solvent: Ethanol 40 % (V/"
6017,"Angelica Root, Cnicus Benedictus, Matricaria Recutita, Potentilla Anserina, Artemisia Vulgaris, Liquorice Root"
6018,"Carbo Vegetabilis Trit. D 3, Strychnos Nux-Vomica Trit D4, Psychotria Ipecacuanha Trit. D4, Bismutum Subnitricum Trit. D4, Magnesium Phosphoricum Trit. D3"
6019,"Strychnos Nux-Vomica Dil. D4, Atropa Belladonna Dil. D4, Argentum Nitricum Dil. D6, Phosphorus Dil. D6, Hydrastis Canadensis Dil. D4"
6020,"Resina Piceae C4, Robinia Pseudoacacia C4, Carbo Vegetabilis C4, Strychnos Nux-Vomica C4"
6021,Hydrotalcite
6022,"Distillate Of Caraway Oil, Laurel Oil, Clove Oil, Fennel Oil, Anise Oil, Eucalyptus Oil, Cinnamon Oil, Camphor, Levomanthol (12,07 : 1,32 : 10,11 : 9,58 : 4,89 : 2,42 : 1 : 6,53 : 4,05): Distillation Liquid: Ethanol 47,5 % (V/V)"
6023,"Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Glucose, Chamomillae Extractum"
6024,"Extract Of Angelica Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Caraway Fruit (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Extract Of Liquorice Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid"
6025,"Kaolin, Heavy, Magnesium Carbonate, Light, Sodium Hydrogen Carbonate, Calcium Carbonate, Calcium Phosphate, Tribasic, Magnesium Hydroxide, Magnesium Trisilicate"
6026,"Daphne Mezereum Dil. D 4, Marsdenia Cundurango Dil. D3, Chamomilla Recutita Dil. D2, Hydrastis Canadensis Dil. D4"
6027,"Marshmallow Root, Matricariae Flos, Menthae Piperitae Folium"
6028,"Absinthium Tincture, Belladonna Tincture, Mentha Piperita Tincture, Valerian Tincture"
6029,"Melissa Leaf Dry Extract (5.0-6.2:1)), Solvent: Water"
6030,"Liquid Extract (0.67:1) From: Artemisia Abrotanum Herb, Milk Thistle Fruit, Peppermint Leaf, Centaurea Benedicta Herb, Dandelion Root And Yarrow (35/15/8/3/3/3), Extraction Solvent: Ethanol 70% (V/V)"
6031,"Liquid Extract (0.5:1) Of Oak Bark, Willow Bark, Salvia Officinalis Herb, Artemisia Abrotanum Herb, Thyme, Yarrow (2:2:2:2:1:1), Extraction Solvent: Ethanol 70% (V/V)"
6032,Pirenzepine Dihydrochloride Monohydrate
6033,Symphytum X Uplandicum
6034,"Sodium Carbonate, Alginic Acid, Aluminium Hydroxide"
6035,"Sodium Hydrogen Carbonate, Alginic Acid, Aluminium Hydroxide"
6036,"Sodium Hydrogen Carbonate, Alginic Acid, Aluminium Hydroxide Gel, Dried"
6037,"Sodium Hydrogen Carbonate, Calcium Carbonate, Sodium Alginate, Aluminium Hydroxide"
6038,"Sodium Hydrogen Carbonate, Calcium Carbonate"
6039,"Magnesium Alginate, Sodium Alginate"
6040,Obinutuzumab
6041,"Ascorbic Acid, Glucuronamide, Caffeine"
6042,"Dimeticone, Metoclopramide Hydrochloride, Sodium Hydrogen Carbonate, Tartaric Acid, Citric Acid Anhydrous, Potassium Citrate"
6043,Gefitinib
6044,Salicylic Acid Ph. Eur.
6045,Bovine Bile Extract
6046,Gelatine Polysuccinate
6047,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Gelatine Polysuccinate, Sodium Acetate Trihydrate"
6048,"Gelatin, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate"
6049,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, Succinylated Gelatin"
6050,Aluminium Phosphate
6051,"Toxicodendron Quercifolium Dil. D12, Harpagophytum Procumbens Dil. D4, Filipendula Ulmaria Dil. D3"
6052,"Ledum Palustre Dil. D4, Berberis Vulgaris Dil. D2, Colchicum Autumnale Dil. D3, Thuja Occidentalis Dil. D4, Filipendula Ulmaria Dil. D4, Sulfur D4, Phytolacca Americana Dil. D2"
6053,"Colchicum Autumnale Dil. D3, Actaea Spicata Dil. D3, Filipendula Ulmaria Mother Tincture, Bryonia Dil. D3, Ruta Dil. D1"
6054,"Ledum Palustre Dil. D4, Pulsatilla Pratensis Dil. D3, Solanum Dulcamara Dil. D 4, Filipendula Ulmaria Dil. D3, Asclepias Tuberosa Dil. D6, Rhododendron D3, Acidum Benzoicum E Resina D3, Lithium Benzoicum D3, Stellaria Media D2, Aconitum Napellus Dil. D4"
6055,"Calcium Phosphoricum D12, Benzoicum Acidum D8, Harpagophytum Procumbens D6"
6056,"Cimicifuga Racemosa D4, Sanguinaria Canadensis D3, Spigelia Anthelmia D4, Gelsemium Sempervirens D3, Iris Versicolor D2"
6057,Rosemary Oil
6058,"Levomenthol, Eucalyptus Oil"
6059,Myrtol Stand.
6060,"Sodium Chloride, Succinylated Gelatin"
6061,"Sodium Chloride, Gelatine Polysuccinate"
6062,"Sodium Chloride, Sodium Hydroxide, Gelatine Polysuccinate"
6063,"Sodium Chloride, Sodium Hydroxide, Succinylated Gelatin"
6064,Succinylated Gelatin
6065,"Distillate Of A Mixture Of Rectified Eucalyptus Oil, Rectified Sweet Orange Oil, Rectified Myrtle Oil And Rectified Lemon Oil In A Ratio Of 66:32:1:1"
6066,"Gelatin, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Lactate"
6067,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Lactate, Gelatin (Anhydrous)"
6068,"Magnesium Hydroxide, Monmectite, Aluminium Hydroxide"
6069,"Acidum Arsenicosum Dil. D10, Belladonna Dil. D6, Gelsemium, Ethanol. Decoctum Dil. D4, Phosphorus Dil. D10, Bryonia Dil. D3"
6070,"Gelsemium Sempervirens E Rhizoma Ferm 35b Dil. D2 (Hab, Vs. 35b), Gelsemium Sempervirens E Rhizoma Ferm 35b Dil. D14 (Hab, Vs. 35b), Vivianit Dil. D7, Bryonia Cretica Ferm 33b Dil. D2"
6071,"Daphne Mezereum Dil. D 6, Plumbum Aceticum Dil. D6, Gelsemium Dil. D4, Cocculus Dil.D4, Lachesis Dil. D12, Aconitum Dil. D4, Citrullus Colocynthis Dil. D4, Nux Vomica Dil. D6, Rhus Toxicodendron Dil. D6"
6072,"Daphne Mezereum Dil. D 4, Plumbum Aceticum Dil. D4, Zincum Metallicum Dil. D8, Gelsemium Dil. D4, Cocculus Dil.D4, Lachesis Dil. D12, Aconitum Dil. D4, Citrullus Colocynthis Dil. D4, Rhus Toxicodendron Dil. D6"
6073,"Colocynthis D 4, Gelsemium D5, Belladonna D3, Nux Vomica D3, Daphne Mezereum D5, Rhus Toxicodendron D8, Arnica Montana D3, Acidum Arsenicosum D4, Aconitum Napellus D2, Matricaria Recutita D2"
6074,"Gelsemium D5, Belladonna D3, Nux Vomica D3, Daphne Mezereum D5, Rhus Toxicodendron D8, Arnica Montana D3, Acidum Arsenicosum D4, Citrullus Colocynthis D4, Aconitum Napellus D3, Matricaria Recutita D2"
6075,"Cimicifuga Racemosa Dil. D 2, Gelsemium Sempervirens Dil. D10, Cimicifuga Racemosa Dil. D30, Cimicifuga Racemosa Dil. D10, Cimicifuga Racemosa Dil. D200, Rhus Toxicodendron Dil. D200, Gelsemium Sempervirens Dil.D30, Gelsemium Sempervirens Dil.D200, Rhus T"
6076,"Gelsemium Sempervirens Dil. D4, Rhus Toxicodendron Dil. D5, Gelsemium Sempervirens Dil. D10, Cimicifuga Racemosa Dil. D30, Cimicifuga Racemosa Dil. D10, Cimicifuga Racemosa Dil. D200, Rhus Toxicodendron Dil. D200, Gelsemium Sempervirens Dil.D30, Gelsemium"
6077,Carbomer 980 Nf
6078,Aluminium Magnesium Silicate
6079,Ethanolamine Tenoate
6080,Gemcitabine Hydrochloride
6081,Methylrosanilinium Chloride
6082,"Citrus Limon, Succus, Cydonia Oblonga, Fructus Rec., Aqu. Extr. 1:2,1"
6083,Somatropin
6084,Insulin Human Biphasic
6085,Insulin Human Isophane (Rdna)
6086,"Gentamicin Sulfate, Hydrocortisone Acetate"
6087,Gentiana Lutea Rh Dil. D1
6088,"Gentiana Lutea, Ethanol. Decoctum Dil. D1"
6089,"Artemisia Absinthium Ex Herba, Infusum Dil. D3 (Hab, Vs. 24a), Gentiana Lutea E Radice, Decoctum Dil. D3 (Hab, Vs. 23a), Strychnos Nux-Vomica E Semine Ferm 35b Dil. D5 (Hab, Vs. 35b), Taraxacum Officinale E Planta Tota Ferm 34c Dil. D2 (Hab, Vs. 34c)"
6090,"Artemisia Absinthium Ex Herba, Infusum Ø (Hab, Vs. 24a), Gentiana Lutea E Radice, Decoctum Ø (Hab, Vs. 23a), Strychnos Nux-Vomica E Semine Ferm 35b Dil. D4 (Hab, Vs. 35b), Taraxacum Officinale E Planta Tota Ferm 34c Ø (Hab, Vs. 34c)"
6091,"Populus Tremuloides D1, Serenoa Repens D6, Conium Maculatum D6, Kalium Iodatum D12, Ferrum Picrinicum D12"
6092,"Apis Mellifica Dil. D4, Kalmia Latifolia Dil. D 2, Solanum Dulcamara Dil D2, Sulfur Dil. D6, Causticum Hahnemanni Dil. D3, Petroleum Rectificatum Dil. D4, Bryonia Dil. D4"
6093,Flavoxate Hydrochloride
6094,"Emtricitabine, Tenofovir Alafenamide, Cobicistat, Elvitegravir"
6095,Ziprasidone
6096,"Nystatin, Oxytetracycline Hydrochloride"
6097,Geraniol
6098,"Viscum Album Mother Tincture, Acidum Picrinicum Dil D2"
6099,Suramin Sodium
6100,"Zinc Oxide, Anhydrous Lidocaine Hydrochloride"
6101,Cinolazepam
6102,Tamsulosin Chloride
6103,Barley Grain
6104,"Eucalyptus Oil, Lemon Oil, Sweet Orange Peel Essential Oil, Myrtle Essential Oil"
6105,Magnesium Stearate
6106,Nintedanib Esylate
6107,"Paracetamol Ph. Eur., Ibuprofen Sodium Dihydrate"
6108,Somatorelin
6109,Macimorelin
6110,Angiotensin Ii
6111,Cefditoren Pivoxil
6112,Devil's Claw Root
6113,Harpagophytum Procumbens
6114,Ajmaline
6115,Standardised Ginkgo Biloba Extract
6116,"Dry Extract Of Ginkgo Biloba Leaf (35-67:1), Extraction Solvent: Acetone 60% (V/V)"
6117,Ginkgo Bilobae Extractum Siccum Normatum
6118,"Gingiva Suis D10, Gingiva Suis D200, Gingiva Suis D30"
6119,"Ginkgo Biloba Leaf, Cryoground"
6120,"Refined And Quantified Ginkgo Dry Extract (35-67:1), Corresponding To 8.80-10.80 Mg Of Flavonoids Expressed As Flavone Glycosides, 1.12-1.36 Mg Of Ginkgolides A, B And C, 1.04-1.28 Mg Of Bilobalide, Extraction Solvent: Acetone 60% M/M"
6121,Ginkgo Biloba Trit. D2
6122,"Ginkgo Biloba Dil. D3, Auri Solutio Colloidalis Dil. D8"
6123,Ginkgo Biloba Dil. D 4
6124,"Ginkgo Leaf Extract, Ginkgo Leaf Dry Extract, Refined And Quantified"
6125,"Refined And Quantified Dry Extract Of Ginkgo Biloba Dried Leaf (35-67:1), Corresponding To 52,8–64,8 Mg Of Flavonoids Expressed As Flavone Glycosides, 6,72–8,16 Mg Of Ginkgolides A, B And C, 6,24–7,68 Mg Of Bilobalide, Extraction Solvent: Acetone 60% (M/M"
6126,"Dry Extract From Ginkgo (35-67:1), Refined And Quantified Corresponding To 22 - 27% Flavonoids, 2.6 - 3.2% Bilobalide, 2.8 - 3.4% Ginkgolides, Extraction Solvents: Acetone, Water"
6127,"Refined And Quantified Dry Extract Of Ginkgo Leaf (35-67:1), Corresponding To 26,4–32,4 Mg Of Flavonoids Expressed As Flavone Glycosides, 3,36–4,08 Mg Of Ginkgolides A, B And C, 3,12–3,84 Mg Of Bilobalide, Extraction Solvent: Acetone 60% (M/M)"
6128,Ginkgo Biloba Trit. D4
6129,Ginkgo Biloba
6130,"Refined And Quantified Dry Extract From Ginkgo Leaf (35-45: 1), Corresponding To 15 Mg Of Flavone Glycosides And 3.5 Mg Of Terpenlactone, Extraction Solvent: Acetone 60% (M/M)"
6131,"Dry Extract Of Ginkgo Biloba Dried Leaf (30-40:1), Extracting Agent: Acetone 60-65 %"
6132,"Dry Extract Of Ginkgo Biloba Dried Leaf (30-40:1), Extracting Agent: Acetone 60-65 %, Refined And Quantified Dry Extract Of Ginkgo Biloba Dried Leaf (35-67:1), Corresponding To 13,2–16,2 Mg Of Flavonoids Expressed As Flavone Glycosides, 1,68–2,04 Mg Of Gi"
6133,"Dry Extract Of Ginkgo Biloba Dried Leaf (30-40:1), Extracting Agent: Acetone 60-65 %, Refined And Quantified Dry Extract Of Ginkgo Leaf (35-67:1), Corresponding To 17,6–21,6 Mg Of Flavonoids Expressed As Flavone Glycosides, 2,24–2,72 Mg Of Ginkgolides A,"
6134,"Ginkgo Dry Extract (35-67:1), Refined And Quantified 80 Mg Corresponding To: 17,6-21,6 Mg Of Flavonoids Expressed As Flavone Glycosides, 2,2-2,7 Mg Of Ginkgolides A, B And C, 2,1-2,6 Mg Of Bilobalide, Extraction Solvent: Acetone 65% (V/V)"
6135,Ginkgo Bilobae Folium Tinctura (1:5)
6136,"Heptaminol Hydrochloride, Troxerutin, Standardised Ginkgo Biloba Extract"
6137,G115 Panax Ginseng Extract [dry Extract Ethanolic 40%: 1.3 – 3:1]
6138,Dry Extract From Ginseng Root (3-7:1): Ethanol 40 % (V/V)
6139,"Pulsatilla Pratensis Dil. D 10, Conium Maculatum Dil. D10, Cinchona Pubescens Dil. D10, Galium Aparine Dil. D8, Viscum Album Dil. D8, Hydrastis Canadensis Dil. D10, Sempervivum Tectorum Var. Tectorum Dil. D8, Colchicum Autumnale Dil. D10, Acidum L(+)-Lact"
6140,"Dexpanthenol, Nicotinamide, Pyridoxine Hydrochloride, Dry Extract From Ginseng Root (3-4,5:1), Extraction Solvent Ethanol 30 % (M/M), Dry Extract Of Hawthorn Leaf And Flower (4-7:1), Extraction Solvent : Methanol 70 % (V/V)"
6141,Dry Extract From Ginseng Root (2.1 - 3.9 : 1): Extraction Medium Ethanol 40 % (V/V)
6142,"Panax Ginseng Dil. D12, Panax Ginseng Dil. D30, Panax Ginseng Dil. D200"
6143,Panax Ginseng Root
6144,"Acidum Benzoicum Trit. D 3,, Acidum Silicicum Trit. D3, Ammonium Phosphoricum Trit. D 2, Colchicum Autumnale Trit. D 4, Kalium Iodatum Trit. D4, Lithium Carbonicum Trit. D3"
6145,Givosiran
6146,Dapiprazole Hydrochloride
6147,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Tryptophan, Lysine Acetate, Glycyl-L-Glutamine Monohydrate, N-Glycyl L-Tyrosine 2h2o"
6148,"Carmellose Sodium, Dipotassium Phosphate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sorbitol (E420), Calcium Chloride Dihydrate"
6149,"Carmellose Sodium, Potassium Dihydrogen Phosphate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sorbitol (E420), Calcium Chloride Dihydrate"
6150,"Cuprum Metallicum Dil. D5, Glandula Suprarenalis Dextra Bovis Gl Dil. D7 (Hab, Vs. 41a)"
6151,"Glandula Suprarenalis Sinistra Bovis Gl Dil. D7 (Hab, Vs. 41a), Mercurius Vivus Dil. D14 Aquos."
6152,"Cuprum Metallicum Dil. D5, Glandula Suprarenalis Sinistra Bovis Gl Dil. D7 (Hab, Vs. 41a)"
6153,"Glandula Suprarenalis Suis D200, Glandula Suprarenalis Suis D30, Glandula Suprarenalis Suis D10"
6154,"Thymus Suis D10, Thymus Suis D200, Thymus Suis D30"
6155,Glandula Thyreoidea Bovis Dil. D6
6156,"Glandula Thyreoidea Bovis Gl Dil. D4 (Hab, Vs. 41a)"
6157,"Glandula Thyreoidea Suis D10, Glandula Thyreoidea Suis D200, Glandula Thyreoidea Suis D30"
6158,"Fel Tauri Gl Dil. D5 (Hab, Vs. 41a), Glandulae Suprarenales Bovis Gl Dil. D4 (Hab, Vs. 41a), Lien Bovis Gl Dil. D5 (Hab, Vs. 41a)"
6159,"Fel Tauri Gl Dil. D7 (Hab, Vs. 41a), Glandulae Suprarenales Bovis Gl Dil. D7 (Hab, Vs. 41a), Lien Bovis Gl Dil. D7 (Hab, Vs. 41a)"
6160,"Glandulae Suprarenales Bovis Gl Dil. D4 (Hab, Vs. 41a)"
6161,"Pancreas Suis D12, Hypophysis Suis D12, Ovarium Suis Dil. D12, Sus Scrofa Adrenal Gland D12, Thymus Suis D12, Thyreoidinum Suis Dil. D12"
6162,"Pancreas Suis D12, Hypophysis Suis D12, Sus Scrofa Adrenal Gland D12, Thymus Suis D12, Testis Suis Dil. D12, Thyreoidinum Suis Dil. D12"
6163,"Clematis Recta Dil. D4, Lachesis D10 Dil."
6164,Parietaria Judaica Pollen Extract
6165,Sodium Sulphate Decahydrate
6166,Timolol Maleate Bp
6167,"Glecaprevir, Pibrentasvir"
6168,"Glucosamine Sulfate, Sodium Chloride"
6169,Glibenclamide Bp
6170,"Glycerol, Sodium Chloride"
6171,"Sodium Glycerophosphate, Valerian Extract"
6172,Aminolevulinic Acid Hydrochloride
6173,Fluoroethyltyrosine F-18
6174,Glipizide
6175,Thiamphenicol Glycinate Hydrochloride
6176,"Nitroglycerinum Dil. D3, Nitroglycerinum Dil. D10, Nitroglycerinum Dil. D30, Lycopus Virginicus Dil. D4, Lycopus Virginicus Dil. D10, Lycopus Virginicus Dil. D30, Lycopus Virginicus Dil. D1, Crataegus Mother Tincture"
6177,"Ethanolamine Tenoate, Lysozyme Hydrochloride"
6178,Meglumine Antimonate
6179,"Dipotassium Phosphate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Lactic Acid, Sodium Lactate"
6180,"Dipotassium Phosphate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Lactic Acid, Sodium Lactate 60%"
6181,"Calcium Glucoheptonate, Calcium Gluconate"
6182,"Calcium Glucoheptonate, Calcium Gluconate For Injection"
6183,"Sodium Chloride, Glucose, Sodium Acetate Trihydrate"
6184,"Glucose, Anhydrous, Sodium Chloride"
6185,Glucosamine Sulfate Potassium Chloride
6186,"Glucose, Glucose Monohydrate"
6187,"Glucose, Anhydrous, Potassium Chloride, Sodium Chloride"
6188,Dextrose Monohydrate Bp
6189,Glucose Ph. Eur.
6190,Glucose 1-Phosphate Disodium Tetrahydrate
6191,Glucose Monohydrate Ph. Eur.
6192,"Glucose, Anhydrous, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Acetate Trihydrate"
6193,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose, Sodium Acetate Trihydrate"
6194,"Potassium Chloride, Glucose Monohydrate"
6195,"Calcium, Glucose, Magnesium, Sodium, Chloride Ion, Hydrogen Carbonate, Acetate"
6196,"Calcium, Glucose, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate, Acetate"
6197,Gliquidone
6198,Glutamic Acid
6199,Glutaral
6200,Glutathione Sodium
6201,"Honey, Liquid Sugar, Glycerol Ph Eur"
6202,"Glycerol, Paraffin White Soft, Liquid Paraffin"
6203,Sodium Glycerophosphate
6204,"Glycerol, Sodium Chloride, Glucose Monohydrate"
6205,Glyceryl Trinitrate Solution
6206,Glyceryl Monothioglycolate
6207,Tolbutamide Bp
6208,Sodium Glycerophosphate Hydrate
6209,Sodium Glycerophosphate Pentahydrate
6210,Syzygium Cumini Mother Tincture
6211,"Glycopyrronium, Neostigmine Methylsulfate"
6212,Glycopyrrolate Usp
6213,"Acriflavinium Chloride, Levomenthol, Resorcinol"
6214,"Levomenthol, Sodium Salicylate, Sodium Benzoate, Thymol, Cineole, Borax"
6215,Terlipressin Acetate
6216,Metformin Hydrochloride Bp
6217,"Docusate Sodium, Glycerol (85 Per Cent)"
6218,"Glyoxal D10, Methylglyoxal D10"
6219,Glyoxal Trimer Dihydrate
6220,Tribenoside
6221,"Linagliptin, Empagliflozin"
6222,"Cerebellum Bovis Gl Dil. D15 (Hab, Vs. 41a), Corpora Quadrigemina Bovis Gl Dil. D15 (Hab, Vs. 41a), Epiphysis Bovis Gl Dil. D15 (Hab, Vs. 41a), Labyrinthus Bovis Gl Dil. D15 (Hab, Vs. 41a), Leontopodium Alpinum E Planta Tota Ferm 36 Dil. D13 (Hab, Vs. 36)"
