medication_id,ema_product_code,product_name,form,authorization_holder
107815,,Palladone,"Intravenous Use ,Oral Use ,Subcutaneous Use",Napp Pharmaceuticals Ltd
107816,,Palladone,"Intravenous Use ,Subcutaneous Use",Napp Pharmaceuticals Ltd
107817,,Palladone,Oral Use,Mundipharma Bv
107818,,Palladone,Oral Use,Mundipharma Gesellschaft M.B.H.
107819,,Palladone,Oral Use,Pb Pharma Gmbh
107820,,Palladone,Oral Use,Mundipharma Pharmaceuticals Limited
107821,,Palladone,Oral Use,Mundipharma Bv
107822,,Palladone,Oral Use,Napp Pharmaceuticals Ltd
107823,,Palladone Retard,Oral Use,Pb Pharma Gmbh
107824,,Palladone-Sr,"Intravenous Use ,Oral Use ,Subcutaneous Use",Napp Pharmaceuticals Ltd
107825,,Palladone-Sr,"Intravenous Use ,Oral Use ,Subcutaneous Use",Napp Pharmaceuticals Ltd
107826,,Palladone-Sr,Oral Use,Mundipharma Pharmaceuticals Limited
107827,,Palladone-Sr Capsules,Oral Use,Mundipharma Gesellschaft M.B.H.
107828,,Palmeux,Intramuscular Use,Amdipharm Limited
107829,,Palmeux,Intramuscular Use,Amdipharm Limited
107830,,Palmeux,Intramuscular Use,Pharmathen International S.A.
107831,,Palmeux,Intramuscular Use,Amdipharm Limited
107832,,Palmeux,Intramuscular Use,Amdipharm Limited
107833,,Palmeux,Intramuscular Use,Amdipharm Limited
107834,,Palmeux,Intramuscular Use,Amdipharm Limited
107835,,Palmeux,Intramuscular Use,Amdipharm Limited
107836,,Palmeux,Intramuscular Use,Amdipharm Limited
107837,,Palmeux,Intramuscular Use,Advanz Pharma Limited
107838,,Palmeux,Intramuscular Use,Amdipharm Limited
107839,,Palmeux,Intramuscular Use,Amdipharm Limited
107840,,Palmier De Floride Pharmatoka,Oral Use,Pharmatoka
107841,,Palonan,Intravenous Use,Anfarm Hellas Sa
107842,,Palonan,Intravenous Use,Anfarm Hellas Sa
107843,,Palonosetron,Intravenous Use,Fresenius Kabi Deutschland Gmbh
107844,,Palonosetron Accord,Intravenous Use,Accord Healthcare S.L.U.
107845,,Palonosetron Accord,Intravenous Use,Accord Healthcare S.L.U.
107846,,Palonosetron Accord,Intravenous Use,Accord Healthcare S.L.U.
107847,,Palonosetron Accord,Oral Use,Accord Healthcare S.L.U.
107848,,Palonosetron Anfarm,Intravenous Use,Anfarm Hellas Sa
107849,,Palonosetron Beta,Intravenous Use,Betapharm Arzneimittel Gmbh
107850,,Palonosetron Dr. Reddy’s,Intravenous Use,Dr. Reddy’s S.R.L.
107851,,Palonosetron Dr. Reddy’s,Intravenous Use,Dr. Reddy's Laboratories Romania Srl
107852,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Ab
107853,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Nv/Sa
107854,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi S.R.O.
107855,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Ab
107856,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Deutschland Gmbh
107857,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Italia S.R.L.
107858,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Nederland B.V.
107859,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Norge As
107860,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Romania Srl
107861,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi S.R.O.
107862,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Deutschland Gmbh
107863,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Ab
107864,,Palonosetron Fresenius Kabi,Intravenous Use,Fresenius Kabi Limited
107865,,Palonosetron Hikma,Intravenous Use,Rafarm Sa.
107866,,Palonosetron Hydrochloride Qilu Pharma Spain,Intravenous Use,Qilu Pharma Spain S.L.
107867,,Palonosetron Juta,Intravenous Use,Juta Pharma Gmbh
107868,,Palonosétron Juta,Intravenous Use,Juta Pharma Gmbh
107869,,Palonosetron Juta Pharma,Intravenous Use,Juta Pharma Gmbh
107870,,Palonosetron Kalceks,Intravenous Use,Kalceks
107871,,Palonosetron Kalceks,Intravenous Use,Kalceks
107872,,Palonosetron Kalceks,Intravenous Use,Kalceks
107873,,Palonosetron Kalceks,Intravenous Use,Kalceks
107874,,Palonosetron Kalceks,Intravenous Use,Kalceks
107875,,Palonosetron Kalceks,Intravenous Use,Kalceks
107876,,Palonosetron Kalceks,Intravenous Use,Kalceks
107877,,Palonosetron Kalceks,Intravenous Use,Kalceks
107878,,Palonosetron Kalceks,Intravenous Use,Kalceks
107879,,Palonosetron Kalceks,Intravenous Use,Kalceks
107880,,Palonosetron Kalceks,Intravenous Use,Kalceks
107881,,Palonosetron Kalceks,Intravenous Use,Kalceks
107882,,Palonosetron Kalceks,Intravenous Use,Kalceks
107883,,Palonosetron Macure,Intravenous Use,Macure Pharma Aps
107884,,Palonosetron Macure,Intravenous Use,Macure Pharma Aps
107885,,Palonosetron Macure,Intravenous Use,Macure Pharma Aps
107886,,Palonosetron Morningside Healthcare,Intravenous Use,Morningside Healthcare Ltd
107887,,Palonosetron Onkogen,Intravenous Use,Onkogen Kft.
107888,,Palonosetron Onkovis Qilu Pharma Spain,Intravenous Use,Qilu Pharma Spain S.L.
107889,,Palonosetrón Qilu,Intravenous Use,Qilu Pharma Spain S.L.
107890,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107891,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107892,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107893,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107894,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107895,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107896,,Palonosetron Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107897,,Palonosetron Reig Jofre Uk,Intravenous Use,Reig Jofre Uk Limited
107898,,Palonosetron Ribosepharm,Intravenous Use,Hikma Pharma Gmbh
107899,,Palonosetron Sala,Intravenous Use,"Laboratorio Reig Jofre, S.A."
107900,,Palonosetron Seacross Pharmaceuticals,Intravenous Use,Seacross Pharmaceuticals Limited
107901,,Palonosetron Stada,Intravenous Use,Stada Arzneimittel Ag
107902,,Palonosetron Stada,Intravenous Use,Stada Arzneimittel Ag
107903,,Palonosetron Stada,Intravenous Use,Stadapharm Gmbh
107904,,Palonosetron Stada,Intravenous Use,Stada M&d S.R.L.
107905,,Palonosetron Stada,Intravenous Use,Stada Arzneimittel Ag
107906,,Palonosetronhydrochlorid Qilu,Intravenous Use,Qilu Pharma Spain S.L.
107907,,Palonossetrom Fresenius Kabi,Intravenous Use,"Fresenius Kabi Pharma Portugal, Lda."
107908,,Palonossetrom Hikma,Intravenous Use,"Hikma Farmacêutica (Portugal), S.A."
107909,,Palonossetrom Kalceks,Intravenous Use,Kalceks
107910,,Palonossetrom Pharmamatch,Intravenous Use,Pharmamatch B.V.
107911,,Palonozetron Kalceks,Intravenous Use,Kalceks
107912,,Palynziq,Subcutaneous Use,Biomarin International Limited
107913,,Palynziq,Subcutaneous Use,Biomarin International Limited
107914,,Palynziq,Subcutaneous Use,Biomarin International Limited
107915,,Palynziq,Subcutaneous Use,Biomarin International Limited
107916,,Pamecil,"Intramuscular Use ,Intravenous Use",Medochemie Ltd.
107917,,Pamecil,"Intramuscular Use ,Intravenous Use",Medochemie Ltd.
107918,,Pamecil,"Intramuscular Use ,Intravenous Use",Medochemie Ltd.
107919,,Pamecil,Oral Use,Medochemie Ltd.
107920,,Pamecil,Oral Use,Medochemie Ltd.
107921,,Pamezol,Oral Use,Ethypharm
107922,,Pamidran,Intravenous Use,Laboratórios Pfizer Lda.
107923,,Pamidro-Cell,Intravenous Use,Stadapharm Gmbh
107924,,Pamidronaatdinatrium Hospira,Intravenous Use,Hospira Benelux
107925,,Pamidronaatdinatrium Hospira,Intravenous Use,Pfizer B.V.
107926,,Pamidronat Dinatrium Pfizer,Intravenous Use,Pfizer Corporation Austria Ges.M.B.H.
107927,,Pamidronat Onkovis,Intravenous Use,Onkovis Gmbh
107928,,Pamidronat-Dinatrium Hospira,Intravenous Use,Hospira Benelux
107929,,Pamidronat-Dinatrium Hospira,Intravenous Use,Hospira Benelux
107930,,Pamidronatdinatrium Pfizer,Intravenous Use,Pfizer Aps
107931,,Pamidronatdinatrium Pfizer,Intravenous Use,Pfizer Aps
107932,,Pamidronate De Sodium Hospira,Intravenous Use,Pfizer Holding France
107933,,Pamidronate De Sodium Hospira,Intravenous Use,Pfizer Holding France
107934,,Pamidronate Disodique Hospira,Intravenous Use,Hospira Benelux
107935,,Pamidronate Disodique Hospira,Intravenous Use,Hospira Benelux
107936,,Pamidronate Disodium Dawa,Intravenous Use,Dawa Limited
107937,,Pamidronate Disodium Hospira,Intravenous Use,Pfizer Hellas A.E.
107938,,Pamidronate Disodium Hospira Uk,Intravenous Use,"Hospira Uk Limited,walton Oaks"
107939,,Pamidronate Disodium Tillomed Laboratories,Intravenous Use,Tillomed Laboratories Ltd
107940,,Pamidronate Disodium Tillomed Laboratories Limited,Intravenous Use,Tillomed Laboratories Ltd
107941,,Pamidronate Eg,Intravenous Use,Eurogenerics N.V./S.A.
107942,,Pamidronate Eg,Intravenous Use,Eurogenerics N.V./S.A.
107943,,Pamidronate Medac,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107944,,Pamidronato Azevedos,Intravenous Use,"Laboratórios Azevedos - Indústria Farmacêutica, S.A."
107945,,Pamidronato Hikma,Intravenous Use,"Hikma Farmacêutica (Portugal), S.A."
107946,,Pamidronato Hospira,Intravenous Use,Pfizer S.L.
107947,,Pamifos,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107948,,Pamifos,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107949,,Pamifos,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107950,,Pamifos,Intravenous Use,Vipharm S.A.
107951,,Pamifos,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107952,,Pamifos,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107953,,P-Aminobenzoesäure Smartpractice Europe,Cutaneous Use,Smartpractice Europe Gmbh
107954,,Pamipro,Intravenous Use,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel)
107955,,Pamol,Oral Use,Orifarm Healthcare A/S
107956,,Pamol,Oral Use,Orifarm Healthcare A/S
107957,,Pamol,Oral Use,Orifarm Healthcare A/S
107958,,Pamol F,Oral Use,Orifarm Healthcare A/S
107959,,Pamol Flash,Oral Use,Orifarm Healthcare A/S
107960,,Pamol Novum,Oral Use,Orifarm Healthcare A/S
107961,,Pamol Swift,Oral Use,Orifarm Healthcare A/S
107962,,Pamolhot-C,Oral Use,Orifarm Healthcare A/S
107963,,Pamolx,Oral Use,Orifarm Healthcare A/S
107964,,Pamorelin,Intramuscular Use,Institut Produits Synthèse (Ipsen) Ab
107965,,Pamorelin,Intramuscular Use,Institut Produits Synthèse (Ipsen) Ab
107966,,Pamorelin,Intramuscular Use,Ipsen Farmaceutica B.V.
107967,,Pamorelin,Intramuscular Use,Institut Produits Synthèse (Ipsen) Ab
107968,,Pamorelin,Intramuscular Use,Ipsen Pharma
107969,,Pamorelin,Intramuscular Use,Institut Produits Synthèse (Ipsen) Ab
107970,,Pamorelin,"Intramuscular Use ,Subcutaneous Use",Institut Produits Synthèse (Ipsen) Ab
107971,,Pamorelin,"Intramuscular Use ,Subcutaneous Use",Institut Produits Synthèse (Ipsen) Ab
107972,,Pamorelin,"Intramuscular Use ,Subcutaneous Use",Ipsen Farmaceutica B.V.
107973,,Pamorelin,"Intramuscular Use ,Subcutaneous Use",Institut Produits Synthèse (Ipsen) Ab
107974,,Pamorelin La,Intramuscular Use,Ipsen Pharma Gmbh
107975,,Pamorelin La,Intramuscular Use,Medipha Sante
107976,,Pamorelin La,"Intramuscular Use ,Subcutaneous Use",Ipsen Pharma Gmbh
107977,,Pamorelin La,"Intramuscular Use ,Subcutaneous Use",Ipsen Pharma Gmbh
107978,,Pamsvax Xl,Oral Use,Accord-Uk Limited
107979,,Pamycon,"Auricular Use ,Cutaneous Use ,Nasal Use",Bb Pharma A.S.
107980,,Pamycon Na Prípravu Kvapiek,"Auricular Use ,Cutaneous Use ,Ocular Use",Bb Pharma A.S.
107981,,Pamycon Ung,Cutaneous Use,Bb Pharma A.S.
107982,,Pamyl,Oral Use,Viatris Limited
107983,,Pan - Asténico R,Oral Use,"Faes Farma Portugal, S.A."
107984,,Panacef,Oral Use,Neopharmed Gentili Spa
107985,,Panacef,Oral Use,Neopharmed Gentili Spa
107986,,Panacit,Oral Use,Dr. Max Pharma S.R.O.
107987,,Panacit Extra,Oral Use,Dr. Max Pharma S.R.O.
107988,,Panacit Extra,Oral Use,Dr. Max Pharma S.R.O.
107989,,Panacod,Oral Use,Cnx Therapeutics Ireland Limited
107990,,Panacombo Dual Action Pain Relief,Oral Use,Haleon Uk Trading Limited
107991,,Panactiv,Oral Use,Zaklady Farmaceutyczne Polpharma S.A.
107992,,Panadeine Extra Strength,Oral Use,Haleon Ireland Limited
107993,,Panadol,Oral Use,Haleon Belgium
107994,,Panadol,Oral Use,Haleon Hungary Kft.
107995,,Panadol,Oral Use,Haleon Hellas Single Member Societe Anonyme
107996,,Panadol,Oral Use,Haleon Czech Republic S.R.O.
107997,,Panadol,Oral Use,Haleon Hungary Kft.
107998,,Panadol,Oral Use,Haleon Denmark Aps
107999,,Panadol,Oral Use,Haleon France
108000,,Panadol,Oral Use,Haleon Hellas Single Member Societe Anonyme
108001,,Panadol,Oral Use,Haleon Ireland Limited
108002,,Panadol,Oral Use,Haleon Hungary Kft.
108003,,Panadol,Oral Use,Haleon Hungary Kft.
108004,,Panadol,Oral Use,Haleon Belgium
108005,,Panadol,Oral Use,Haleon Hellas Single Member Societe Anonyme
108006,,Panadol,Oral Use,Haleon Netherlands B.V.
108007,,Panadol,Oral Use,"Haleon Portugal, Lda"
108008,,Panadol,Oral Use,Haleon Czech Republic S.R.O.
108009,,Panadol,Oral Use,Haleon Hungary Kft.
108010,,Panadol,Oral Use,Haleon Uk Trading Limited
108011,,Panadol,Rectal Use,Haleon Denmark Aps
108012,,Panadol,Rectal Use,Haleon France
108013,,Panadol,Rectal Use,Haleon Hellas Single Member Societe Anonyme
108014,,Panadol Actifast,Oral Use,Glaxosmithkline Consumer Healthcare Hellas Single Member Societe Anonyme
108015,,Panadol Actifast,Oral Use,Haleon Hellas Single Member Societe Anonyme
108016,,Panadol Actifast,Oral Use,Haleon Ireland Limited
108017,,Panadol Actifast,Oral Use,Haleon Hellas Single Member Societe Anonyme
108018,,Panadol Actifast,Oral Use,Haleon Ireland Limited
108019,,Panadol Actifast,Oral Use,Haleon Uk Trading Limited
108020,,Panadol Actifast Lemon,Oral Use,Haleon Ireland Limited
108021,,Panadol Advance,Oral Use,Haleon Hellas Single Member Societe Anonyme
108022,,Panadol Advance,Oral Use,Haleon Hellas Single Member Societe Anonyme
108023,,Panadol Advance,Oral Use,Haleon Hellas Single Member Societe Anonyme
108024,,Panadol Advance,Oral Use,Haleon Uk Trading Limited
108025,,Panadol Artrose,Oral Use,Haleon Netherlands B.V.
108026,,Panadol Baby,Oral Use,Haleon Hungary Kft.
108027,,Panadol Baby,Oral Use,Haleon Hungary Kft.
108028,,Panadol Baby,Oral Use,Haleon Ireland Limited
108029,,Panadol Baby,Oral Use,Haleon Ireland Limited
108030,,Panadol Baby,Oral Use,Haleon Romania S.R.L.
108031,,Panadol Baby,Rectal Use,Haleon Czech Republic S.R.O.
108032,,Panadol Baby,Rectal Use,Haleon Czech Republic S.R.O.
108033,,Panadol Baby And Infant,Oral Use,Haleon Uk Trading Limited
108034,,Panadol Chřipka A Kašel,Oral Use,Haleon Czech Republic S.R.O.
108035,,Panadol Coffein,Oral Use,Haleon Denmark Aps
108036,,Panadol Cold & Flu,Oral Use,Haleon Hellas Single Member Societe Anonyme
108037,,Panadol Cold & Flu,Oral Use,Haleon Hellas Single Member Societe Anonyme
108038,,Panadol Cold & Flu,Oral Use,Haleon Hellas Single Member Societe Anonyme
108039,,Panadol Cold & Flu & Cough,Oral Use,Haleon Hellas Single Member Societe Anonyme
108040,,Panadol Cold & Flu & Cough,Oral Use,Haleon Hellas Single Member Societe Anonyme
108041,,Panadol Cold & Flu Hot Blackcurrant,Oral Use,Haleon Ireland Limited
108042,,Panadol Cold & Flu Hot Lemon,Oral Use,Haleon Ireland Limited
108043,,Panadol Cold & Flu Hot Lemon With Honey,Oral Use,Haleon Ireland Limited
108044,,Panadol Cold & Sinus,Oral Use,Omega Pharma Ltd
108045,,Panadol Cold And Flu Relief,Oral Use,Haleon Ireland Limited
108046,,Panadol Cold And Flu Relief Orange,Oral Use,Haleon Ireland Limited
108047,,Panadol Combo,Oral Use,Haleon Hungary Kft.
108048,,Panadol Comp,Oral Use,Haleon Denmark Aps
108049,,Panadol Dla Dzieci,Oral Use,Haleon Poland Sp. Z O.O.
108050,,Panadol Duo,Oral Use,Haleon Hellas Single Member Societe Anonyme
108051,,Panadol Duo,Oral Use,Haleon Czech Republic S.R.O.
108052,,Panadol Duo,Oral Use,Haleon Hungary Kft.
108053,,Panadol Duo,Oral Use,Haleon Hellas Single Member Societe Anonyme
108054,,Panadol Duo,Oral Use,Haleon Czech Republic S.R.O.
108055,,Panadol Extend,Oral Use,Haleon Denmark Aps
108056,,Panadol Extend,Oral Use,Glaxosmithkline Consumer Healthcare Hellas Single Member Societe Anonyme
108057,,Panadol Extra,Oral Use,Haleon Hungary Kft.
108058,,Panadol Extra,Oral Use,Haleon Uk Trading Limited
108059,,Panadol Extra,Oral Use,Haleon Czech Republic S.R.O.
108060,,Panadol Extra,Oral Use,Haleon Hellas Single Member Societe Anonyme
108061,,Panadol Extra,Oral Use,Haleon Ireland Limited
108062,,Panadol Extra,Oral Use,Haleon Ireland Limited
108063,,Panadol Extra,Oral Use,Haleon Poland Sp. Z O.O.
108064,,Panadol Extra,Oral Use,"Haleon Portugal, Lda"
108065,,Panadol Extra,Oral Use,Haleon Romania S.R.L.
108066,,Panadol Extra,Oral Use,Haleon Czech Republic S.R.O.
108067,,Panadol Extra,Oral Use,Haleon Hungary Kft.
108068,,Panadol Extra,Oral Use,Haleon Uk Trading Limited
108069,,Panadol Extra Advance,Oral Use,Haleon Hellas Single Member Societe Anonyme
108070,,Panadol Extra Advance,Oral Use,Haleon Hellas Single Member Societe Anonyme
108071,,Panadol Extra Advance,Oral Use,Haleon Uk Trading Limited
108072,,Panadol Extra Optizorb,Oral Use,Haleon Hungary Kft.
108073,,Panadol Extra Rapide,Oral Use,Haleon Czech Republic S.R.O.
108074,,Panadol Extra Rapide,Oral Use,Haleon Czech Republic S.R.O.
108075,,Panadol Extra Soluble,Oral Use,Haleon Uk Trading Limited
108076,,Panadol Fasttabs,Oral Use,Haleon Belgium
108077,,Panadol Femina,Oral Use,Haleon Poland Sp. Z O.O.
108078,,Panadol Femina,Oral Use,Haleon Czech Republic S.R.O.
108079,,Panadol Fever And Congestion,Oral Use,Haleon Ireland Limited
108080,,Panadol Forte,Oral Use,Haleon Denmark Aps
108081,,Panadol Forte Chřipka A Kašel Horký Nápoj Citron,Oral Use,Haleon Czech Republic S.R.O.
108082,,Panadol Gripus,Oral Use,"Haleon Portugal, Lda"
108083,,Panadol Head Cold,Oral Use,Haleon Ireland Limited
108084,,Panadol Hot,Oral Use,Haleon Denmark Aps
108085,,Panadol Junior,Oral Use,Haleon Romania S.R.L.
108086,,Panadol Junior,Rectal Use,Haleon Czech Republic S.R.O.
108087,,Panadol Junior,Rectal Use,Haleon Czech Republic S.R.O.
108088,,Panadol Junior Voor Kinderen Van 1 Tot 6 Jaar,Rectal Use,Haleon Netherlands B.V.
108089,,Panadol Junior Voor Kinderen Van 3 Maanden Tot 1 Jaar,Rectal Use,Haleon Netherlands B.V.
108090,,Panadol Junior Voor Kinderen Vanaf 6 Jaar,Rectal Use,Haleon Netherlands B.V.
108091,,Panadol Kūdikiams Ir Vaikams,Oral Use,Haleon Hungary Kft.
108092,,Panadol Max Strength Cold And Flu Hot Berry Plus Vitamin C,Oral Use,Haleon Ireland Limited
108093,,Panadol Max Strength Cold And Flu Hot Lemon,Oral Use,Haleon Ireland Limited
108094,,Panadol Max Strength Fever And Congestion Hot Lemon,Oral Use,Haleon Ireland Limited
108095,,Panadol Maximum,Oral Use,Haleon Hellas Single Member Societe Anonyme
108096,,Panadol Menthol Active,Oral Use,Haleon Poland Sp. Z O.O.
108097,,Panadol Migrena,Oral Use,Haleon Czech Republic S.R.O.
108098,,Panadol Night,Oral Use,Haleon Ireland Limited
108099,,Panadol Night,Oral Use,Haleon Uk Trading Limited
108100,,Panadol Nightpain,Oral Use,Haleon Uk Trading Limited
108101,,Panadol Oa,Oral Use,Haleon Uk Trading Limited
108102,,Panadol Optizorb,Oral Use,Haleon Hungary Kft.
108103,,Panadol Optizorb,Oral Use,Haleon Hungary Kft.
108104,,Panadol Optizorb,Oral Use,Haleon Hungary Kft.
108105,,Panadol Optizorb,Oral Use,Haleon Hungary Kft.
108106,,Panadol Optizorb,Oral Use,Haleon Hungary Kft.
108107,,Panadol Original,Oral Use,Haleon Ireland Limited
108108,,Panadol Original,Oral Use,Haleon Uk Trading Limited
108109,,Panadol Period Pain,Oral Use,Haleon Uk Trading Limited
108110,,Panadol Plus,Oral Use,Haleon Hellas Single Member Societe Anonyme
108111,,Panadol Plus Gladde Tablet,Oral Use,Haleon Netherlands B.V.
108112,,Panadol Pore,Oral Use,Haleon Denmark Aps
108113,,Panadol Pre Deti Jahoda,Oral Use,Haleon Czech Republic S.R.O.
108114,,Panadol Pro Děti Jahoda,Oral Use,Haleon Czech Republic S.R.O.
108115,,Panadol Rapid,Oral Use,Haleon Hungary Kft.
108116,,Panadol Rapid,Oral Use,Haleon Poland Sp. Z O.O.
108117,,Panadol Rapid,Oral Use,Haleon Romania S.R.L.
108118,,Panadol Rapid Extra,Oral Use,Haleon Hungary Kft.
108119,,Panadol Rapide,Oral Use,Haleon Hungary Kft.
108120,,Panadol Retard 8 Heures,Oral Use,Haleon Belgium
108121,,Panadol Retard 8 Heures,Oral Use,Haleon Belgium
108122,,Panadol Retard 8 Stunden,Oral Use,Haleon Belgium
108123,,Panadol Retard 8 Stunden,Oral Use,Haleon Belgium
108124,,Panadol Retard 8 Uur,Oral Use,Haleon Belgium
108125,,Panadol Sinus Relief,Oral Use,Haleon Ireland Limited
108126,,Panadol Soluble,Oral Use,Haleon Hellas Single Member Societe Anonyme
108127,,Panadol Soluble,Oral Use,Haleon Uk Trading Limited
108128,,Panadol Soluble Max,Oral Use,Haleon Ireland Limited
108129,,Panadol Ultra,Oral Use,Haleon Czech Republic S.R.O.
108130,,Panadol Ultra,Oral Use,Haleon Uk Trading Limited
108131,,Panadol Ultra Rapide,Oral Use,Haleon Czech Republic S.R.O.
108132,,Panadol Vapour Release,Oral Use,Haleon Hellas Single Member Societe Anonyme
108133,,Panadol With Caffeine,Oral Use,Haleon Ireland Limited
108134,,Panadol Woman,Oral Use,Haleon Ireland Limited
108135,,Panadol Zapp,Oral Use,Haleon Belgium
108136,,Panadol Zapp,Oral Use,Haleon Denmark Aps
108137,,Panadol Zapp,Oral Use,Haleon Belgium
108138,,Panadol Zapp,Oral Use,Haleon Netherlands B.V.
108139,,Panagesic,Intramuscular Use,Medochemie Ltd.
108140,,Panagesic,"Intramuscular Use ,Intravenous Use",Medochemie Ltd.
108141,,Panagesic,Oral Use,Medochemie Ltd.
108142,,Panagram Max,Oral Use,Haleon Ireland Limited
108143,,Panalgan,Intradermal Use,Combustin Pharmazeutische Präparate Gmbh
108144,,Panalgorin,"Intramuscular Use ,Intravenous Use",Pannonpharma Kft.
108145,,Panalgorin,Intravenous Use,Pannonpharma Kft.
108146,,Panalgorin,Oral Use,Pannonpharma Kft.
108147,,Panangin,Oral Use,Gedeon Richter Plc.
108148,,Panangin,Oral Use,Gedeon Richter Plc.
108149,,Panangin,Oral Use,Gedeon Richter Plc.
