substance_id	substance_name	allergic_patient_count	medication_count
8635	Belladonna D3, Hydrastis D3, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D5, Manganum Sulfuricum D3, Calcarea Carbonica Ostrearum D3, Schoenocaulon Officinale D3, Calcium Fluoratum D3, Kalium Bichromicum D5, Hydrargyrum Sulfuratum Rubrum D8, Thuja Occ	0	1
8636	Nut Mixture	0	1
8638	Retinol Palmitate, Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Ascorbic Acid, Biotin, Colecalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Pantothenic Acid, Pyridoxine Hydrochloride, All-Rac-Phytomenadione, Dl-Alpha-Tocopherol	0	1
8640	Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Zinc Acetate Dihydrate	0	1
8643	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Glycine, Sodium Lactate Solution, Tryptophan, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Lysine H	0	1
8646	Pancreatin Bp	0	1
8648	Chromium Trichloride, Copper Gluconate, Ferrous Gluconate, Manganese Gluconate, Potassium Iodide, Sodium Fluoride, Sodium Molybdate, Sodium Selenite, Zinc Gluconate	0	1
8665	Strychnos Nux-Vomica Dil. D10, Strychnos Nux-Vomica Dil. D15, Strychnos Nux-Vomica Dil. D30, Strychnos Nux-Vomica Dil. D200, Strychnos Nux-Vomica Dil. D1000, Strychnos Nux-Vomica Dil. D2, Bryonia Dil. D6, Bryonia Dil. D10, Bryonia Dil. D30, Bryonia Dil. D	0	1
8666	Strychnos Nux-Vomica Dil. D4, Citrullus Colocynthis Dil. D 5, Strychnos Nux-Vomica Dil. D10, Strychnos Nux-Vomica Dil. D15, Strychnos Nux-Vomica Dil. D30, Strychnos Nux-Vomica Dil. D200, Strychnos Nux-Vomica Dil. D1000, Bryonia Dil. D6, Bryonia Dil. D10,	0	1
8667	Strychnos Nux-Vomica Dil. D12, Strychnos Nux-Vomica Dil. D30, Strychnos Nux-Vomica Dil. D200, Strychnos Nux-Vomica Dil. D1000	0	1
8668	Bismutum Subnitricum Trit. D 3, Carbo Vegetabilis Trit. D 3, Ferrum Metallicum Trit. D 3, Lycopodium Clavatum Trit. D 4, Natrium Chloratum Trit. D3, Stibium Sulfuratum Nigrum Trit. D4, Strychnos Nux-Vomica Trit D4	0	1
8669	Strychnos Nux-Vomica Dil. D4, Carbo Vegetabilis Dil. D 11, Citrullus Colocynthis Dil. D 5, Lycopodium Clavatum Dil D 11, Mormordica Balsamina Dil. D 2, Stibium Sulfuratum Nigrum Dil. D 11	0	1
8670	Apomorphinum Hydrochloricum Dil. D12, Anamirta Cocculus Dil. D12, Petroleum Rectificatum Dil. D12, Psychotria Ipecacuanha Dil. D8, Nux Vomica Dil. D6	0	1
8671	Spigelia Anthelmia Dil. D 3, Aconitum Napellus Dil. D5, Magnesium Phosphoricum D7	0	1
8672	Apocynum Cannabinum Dil. D 2	0	1
8674	Lactose Monohydrate, Lactose Anhydrous	0	1
8675	Nystatin, Hydrocortisone Acetate Ph. Eur.	0	1
8681	O-(ß-Hydroxyethyl)rutosides	0	1
8686	Paraffin, Viscous	0	1
8687	Obeticholic Acid	0	1
8697	Pentetreotide, Indium (111in) Chloride	0	1
8698	Octyl Gallate	0	1
8699	Octhilinone	0	1
8702	Chloramphenicol, Dexamethasone	0	1
8703	Pilocarpus Jaborandi D5, Cochlearia Officinalis D5, Euphrasia D5, Echinacea D5	0	1
8705	Oculus Totalis Suis D10, Oculus Totalis Suis D200, Oculus Totalis Suis D30	0	1
8706	Oculus Totalis Suis D12, Oculus Totalis Suis D200, Oculus Totalis Suis D30, Oculus Totalis Suis D8	0	1
8710	Arnica Montana Dil. D4, Calendula Officinalis Dil. D3, Delphinium Staphisagria Dil. D4, Hepar Sulfuris Dil. D8, Kalium Bichromicum Dil. D8, Kalium Sulfuricum Dil. D8, Symphytum Officinale Dil. D6, Echinacea Purpurea Mother Tincture	0	1
8711	Stannum Metallicum D8, Anamirta Cocculus D8, Oenanthe Crocata D4, Datura Stramonium D3, Arnica Montana D3, Hyoscyamus D 4, Acidum Arsenicosum D6, Cuprum Aceticum D6, Atropinum Sulfuricum D5, Strychnos Nux-Vomica D4	0	1
8715	Gramicidin, Neomycin Sulfate, Polymyxin B Sulfate	0	1
8723	Arachis Oil Bp, Calamine Bp	0	1
8725	Naphazoline Hydrochloride, Hamemelis Water	0	1
8729	Okoubaka Aubrevillei D3, Croton Tiglium D6, Veratrum Album D12, Carbo Vegetabilis D6, Arsenicum Album D12	0	1
8730	Myrrha D6, Olibanum D12, Aurum Metallicum D30	0	1
8732	Levomenthol, Mint Oil, Partly Dementholised, Eucalyptus Oil	0	1
8733	Mint Oil, Partly Dementholised, Menthol, Cajuput Oil, Clove Oil, Eucalyptus Oil, Juniper Oil, Methyl Salicylate	0	1
8734	Levomenthol, Cajuput Oil, Clove Oil, Eucalyptus Oil, Methyl Salicylate, Juniper Berry Oil, Mint Oil, Dementholised	0	1
8736	Levomenthol, Cajuput Oil, Eucalyptus Oil, Juniper Oil, Methyl Salicylate, Mint Oil, Caryophylli Floris Aetheroleum	0	1
8751	Aurum Metallicum Praeparatum Dil. D30, Myrrha Dil. D6, Olibanum Dil. D12	0	1
8752	Dry Extract Of Birch Leaf (4-8:1), Extraction Solvent: Water, Dry Extract From Hawthorn Leaf And Flower (4-8:1), Extraction Solvent: Methanol 70% (V/V), Dry Extract Of Hawthorn Berries (4-6:1), Extraction Solvent: Ethanol 60% (V/V), Dry Extract Of Mistlet	0	1
8756	Copper Gluconate, Sodium Fluoride, Sodium Iodide, Sodium Selenite, Ammonium Molybdate Tetrahydrate, Zinc Gluconate Trihydrate, Ferrous Gluconate Dihydrate, Manganese Gluconate Dihydrate, Chrome Chloryde Hexahydrate	0	1
8757	Bismuth Gluconate	0	1
8758	Cobalt Gluconate	0	1
8759	Cobalt Gluconate, Copper Gluconate, Manganese Gluconate	0	1
8765	Copper Gluconate, Zinc Gluconate	0	1
8768	Sodium Phosphate Dodecahydrate	0	1
8769	Copper Sulfate Pentahydrate, Manganese Sulphate Monohydrate, Zinc Chloride, Chromium Chloride Hexahydrate	0	1
8775	Disodium Phosphate, Anhydrous	0	1
8784	Olea Europaea Pollen Extract	0	1
8785	Amlodipine, Olmesartan	0	1
8792	Omega-3 Fatty Acids	0	1
8793	Valine, Alanine, Arginine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Omega-3-Acid Triglycerides, Sodium Dihydrogen Phosphate Dihydrate, Tryptopha	0	1
8794	Glycerol, Doconexent, Icosapent, Highly Refined Fish Oil, Dl-Alpha-Tocopherol, Purified Egg Phospholipids	0	1
8812	Mefenidramium Metilsulfate, Lidocaine Hydrochloride	0	1
8813	Hydrocortisone Acetate, Mefenidramium Metilsulfate, Lidocaine Hydrochloride	0	1
8817	Acidum Nitricum D4	0	1
8819	Procaterol Hydrochloride	0	1
8821	Povidone, Poly(Vinyl Alcohol)	0	1
8825	Benzododecinium Bromide, Boric Acid	0	1
8826	Phenylephrine Hydrochloride, Esculin Sesquihydrate	0	1
8828	Boric Acid, Carbaethopendecinium Bromide, Borax	0	1
8829	Carbaethopendecinium Bromide	0	1
8839	L-Tryptophan	0	1
8841	Phenoxymethylpenicillin Benzathine Lecithinated	0	1
8842	Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Disodium Hydrogen Citrate	0	1
8843	Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Disodium Citrate Sesquihydrate	0	1
8844	Potassium Chloride, Sodium Chloride, Glucose Monohydrate Ph. Eur., Disodium Hydrogen Citrate 1.5 H2o	0	1
8860	Phentolamine Mesilate	0	1
8865	Panax Ginseng D4, Cimicifuga Racemosa D3, Sepia Officinalis D8, Crocus Sativus D3, Turnera Diffusa D3	0	1
8866	Cor Bovis Gl Dil. D4 (Hab, Vs. 41c), Hepar Bovis Gl Dil. D4 (Hab, Vs. 41a), Renes Bovis Gl Dil. D4 (Hab, Vs. 41a), Pulmo Bovis Gl Dil. D4 (Hab, Vs. 41a)	0	1
8867	Cor Bovis Gl Dil. D7 (Hab, Vs. 41c), Hepar Bovis Gl Dil. D7 (Hab, Vs. 41a), Renes Bovis Gl Dil. D7 (Hab, Vs. 41a), Pulmo Bovis Gl Dil. D7 (Hab, Vs. 41a)	0	1
8869	Gentiana Lutea, Marrubium Vulgare, Acorus Calamus Rhizome, Artemisia Absinthium L. Herba, Taraxacum Officinale, Valerian Root Extract, Angelica Archangelica Root, Curcuma Zedoaria, Commiphora Myrrha, Juglans Regia, Cinnamomum Verum, Elettaria Cardamomum,	0	1
8871	Soft Extract Of Thyme (3.5-4.5: 1), Extraction Solvent: Water, Soft Extract Of Tussilago Farfara Leaf (4.5-6.0: 1), Extraction Solvent: Water	0	1
8872	Echinacea Mother Tincture, Atropa Belladonna Dil. D4, Aconitum Napellus Dil. D4, Cephaelis Ipecacuanha D5, Bryonia Dil. D2	0	1
8875	Eflornithine Hydrochloride	0	1
8882	Chamomile Oil, Clove Oil	0	1
8884	Calcium Carbonicum Hahnemanni C8, Calcium Phosphoricum D12, Matricaria Recutita D6, Magnesium Phosphoricum C6, Ferrum Phosphoricum C8	0	1
8885	Matricaria Recutita D12	0	1
8901	Symphytum Officinale Dil. D8, Acidum Silicicum Dil. D12, Calcium Carbonicum Hahnemanni Dil. D12, Calcium Phosphoricum Dil. D12	0	1
8903	Guajacum Dil D 3, Galipea Officinalis Spag. Peka D4, Bryonia Spag. Peka Dil. D4, Equisetum Arvense Ø, Asa Foetida Dil. D3, Bellis Perennis Spag.Peka Dil. D3, Ruta Graveolens Spag.Peka Dil. D3, Acidum Phosphoricum Dil. D3	0	1
8904	Asa Foetida Trit. D 4, Stillingia Sylvatica (Hab 34) Trit. D4, Calcium Phosphoricum Trit. D6, Hekla Lava E Lava Trit. D6, Aranea Diadema Trit. D6, Hydrargyrum Oxydatum Rubrum D9, Kalium Iodatum Trit. D4, Natrium Sulfuricum Trit. D4	0	1
8905	Calcarea Carbonica Ostrearum, Calcarea Fluorica, Calcarea Phosphorica, Sulfur Iodatum	0	1
8907	Calcium Carbonicum Hahnemanni D3, Calcarea Phosphorica D3, Sulfur Iodatum C4, Calcium Fluoratum D3	0	1
8908	Dimethyl Sulfoxide	0	1
8937	Lachesis Dil. D10, Ovarium Suis Dil. D8, Aquilegia Vulgaris Dil. D4, Lilium Lancifolium Dil. D4, Apisinum Dil. D8, Mercurius Solubilis Hahnemanni Dil. D10, Acidum Cis-Aconiticum D10, Calvatia Gigantea D6, Cypripedium Parviflorum Var. Pubescens D6, Hypophy	0	1
8938	Ovarium Suis D10, Ovarium Suis D200, Ovarium Suis D30	0	1
8941	Fennel Seed	0	1
8942	Liquid Extract From Hawthorn Leaf And Flower (1:2), Extraction Solvent: Ethanol 45% (V/V)	0	1
8943	Melissa Leaf, Crataegus, Leonurus Cardiaca Extract, Valerian Root Te With Ethanol/Ethanol Water	0	1
8944	Dry Extract Of Motherwort Herb (5.6-13.2:1), Extraction Solvent: Ethanol 40% V/V, Dry Extract Of Valerian Root (3.7-7.7:1), Extraction Solvent: Ethanol 60% V/V, Dry Extract Of Mixture (3:2) Of Hawthorn Leaf With Flower And Hawthorn Berries (4.6-13.3:1), E	0	1
8945	Melissa Leaf, Crataegus, Leonurus Cardiaca Extract, Valeriana Officinalis	0	1
8952	Oxalis, Folium (Hab, V. 12a Mit 10 % Glycerol)	0	1
8953	Oxycodone Hydrochloride Trihydrate	0	1
8955	Oxazepam Ph. Eur.	0	1
8959	Hydrocortisone, Oxytetracycline Hydrochloride	0	1
8961	Chlorite Ion, Chlorate Ion, Sulfate, Sodium Ion, Chloride Ion	0	1
8962	Tetrachlorodecaoxide	0	1
8963	Oxolamine Citrate	0	1
8964	Potassium Chlorate, Sodium Hypochlorite, Sodium Percarbonate, Sodium Peroxide, Sulfuric Acid	0	1
8966	Oxycodone Hydrochloride Ph. Eur.	0	1
8969	Oxytetracycline Dihydrate Bp	0	1
8970	Etofylline	0	1
8973	Oxytetracycline	0	1
8979	Orphenadrine Citrate, Paracetamol, Acetylsalicylic Acid, Caffeine	0	1
8981	Acetylcysteine, Taurine, Glycine, N-Acetyltyrosine, Ornithine L-Form Aspartate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, Glutamic Acid Lysine Salt Dihydrate, L-As	0	1
8983	Dextromethorphan Hydrobromide, Paracetamol	0	1
8986	Calendulae Flos, Clove, Iceland Moss, Plantago Lanceolata L., Valeriana Officinalis L. Radix, Polygonum Aviculare L. Herba, Saussurea Costus Root, Liquorice Root, Terminalia Chebula Fruit, Aegle Marmelos Fruit, Aquilegia Vulgaris, Pterocarpus Santalinus W	0	1
8987	D-Camphor, Glycyrrhiza Glabra L. Radix, Iceland Moss, Calcium Sulfate Hemihydrate, Azadirachta Indica Fruit, Valeriana Officinalis Radix, Plantago Lanceolata L., Polygonum Aviculare L. Herba, Saussurea Costus Root, Terminalia Chebula Fruit, Aegle Marmelos	0	1
8988	Hamamelis Virginiana Trit. D 3, Graphites D6, Paeonia Officinalis D3, Acidum Nitricum D8, Strychnos Nux-Vomica D4, Sulfur D4	0	1
8989	Bisbutylcarboethylene	0	1
8995	Pamidronate Sodium	0	1
8999	Acidum Sulfuricum D8, Viscum Album D8	0	1
9002	Argentum Metallicum Dil. D19 Aquos., Pancreas Suis Gl Dil. D16 (Hab, Vs. 41a)	0	1
9004	Ferrum Sidereum Dil. D19 Aquos., Pancreas Suis Gl Dil. D5 (Hab, Vs. 41a)	0	1
9009	Hydrochlorothiazide, Ramipril, Amlodipine Besilate	0	1
9013	Pancreas Suis D12, Pancreas Suis D8, Pancreas Suis D200, Pancreas Suis D30	0	1
9014	Phosphorus Dil. D6, Colocynthis Dil. D6, Lycopodium Dil. D6, Momordica Balsamina Dil. D3	0	1
9019	Pantethine	0	1
9029	Butyl Parahydroxybenzoate, Ethyl Parahydroxybenzoate E214, Methyl Parahydroxybenzoate, Propyl Parahydroxybenzoate	0	1
9030	P-Benzochinonum D12, P-Benzochinonum D200, P-Benzochinonum D30, P-Benzochinonum D8	0	1
9031	Caffeine, Paracetamol Dc 90 %	0	1
9033	Phenylephrine Hydrochloride Ph. Eur., Caffeine Ph. Eur., Paracetamol Ph. Eur.	0	1
9034	Paracetamol, Sodium Hydrogen Carbonate	0	1
9037	Pheniramine Maleate, Paracetamol	0	1
9042	Atropa Bella-Donna C4, Arnica Montana C4, Eupatorium Perfoliatum C4, Gelsemium Sempervirens C4, Sulfur C5	0	1
9043	Sulfur, Atropa Bella-Donna C4, Arnica Montana C4, Eupatorium Perfoliatum C4, Gelsemium Sempervirens C4	0	1
9045	Pseudoephedrine Hydrochloride, Paracetamol, Dextromethorphan Hydrobromide Monohydrate	0	1
9046	Antimonit Dil. D7, Echinacea Pallida E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Tuba Uterina Bovis Gl Dil. D5 (Hab, Vs. 41b), Tuba Uterina Bovis Gl Dil. D11 (Hab, Vs. 41b), Ovaria Bovis Gl Dil. D5 (Hab, Vs. 41a), Ovaria Bovis Gl Dil. D11 (Hab, Vs. 41a	0	1
9062	Aletris Farinosa D3, Vitex Agnus-Castus D2, Caulophyllum Thalictroides D2, Packera Aurea D5, Fraxinus Americana D3, Cimicifuga Racemosa D3, Chamaelirium Luteum D3, Lilium Lancifolium D3, Pulsatilla Pratensis D4, Strychnos Ignatii D4	0	1
9063	Caulophyllum Thalictroides Dil. D3, Viburnum Prunifolium Dil. D3, Citrullus Colocynthis Dil. D3, Pulsatilla Dil. D3	0	1
9064	Packera Aurea Trit. D5, Cimicifuga Trit. D6, Vitex Agnus-Castus Trit. D2, Aletris Farinosa Trit. D3, Pulsatilla Trit. D4, Chamaelirium Luteum Trit. D3, Lilium Lancifolium Trit. D3, Ignatia Trit. D4, Caulophyllum Thalictroides Trit. D2	0	1
9066	Dry Extract Of The Passionflower Herb, Corresponding To 1488-2083 Mg Of Passionflower, Extraction Solvent: Ethanol 50% (V/V)	0	1
9067	Lachesis Mutus Trit. D8, Baptisia Trit. D4, Bryonia Trit. D1, Eupatorium Perfoliatum Trit. D2, Thuja Trit. D4	0	1
9068	Echinacea Mother Tincture, Thuja Dil D1, Baptisia Tinctoria Mother Tincture, Lachesis Dil. D8, Eupatorium Perfoliatum Dil. D3	0	1
9069	Echinacea Mother Tincture, Bryonia Dil. D4, Aconitum Dil. D4, Lachesis Dil. D13, Sulfur Jodatum Dil. D4	0	1
9070	Cocculus Dil.D4, Ambra Dil. D6, Ignatia Dil. D4, Cimicifuga Racemosa Dil. D4, Passiflora Incarnata Dil. D2	0	1
9071	Lycosa D5, Strychnos Ignatii D4, Valeriana Officinalis Ø, Avena Sativa Mother Tincture	0	1
9072	Valeriana Ø, Avena Sativa Mother Tincture, Ignatia Dil. D4, Tarantula Dil. D5	0	1
9073	Apis Mellifica Dil. D4, Apocynum Dil. D1, Equisetum Hiemale Mother Tincture, Helleborus Dil. D2, Petroselinum Mother Tincture, Sarsaparilla Mother Tincture, Balsamum Copaivae Dil. D3	0	1
9074	Apis Mellifica Mother Tincture, Atropa Bella-Donna Dil. D2, Cantharis Dil. D4, Mercurius Sublimatus Corrosivus Dil. D6	0	1
9075	Serenoa Repens Dil. D 1, Atropa Belladonna Dil. D3, Citrullus Colocynthis Dil. D3, Hydrangea Arborescens Dil. D2	0	1
9076	Hamamelis Dil. D1, Ruta Dil. D2, Achillea Millefolium Dil D 2, Aesculus Dil. D2	0	1
9077	Liquid Extract Of Peppermint Leaf (1:2), Extraction Solvent: Ethanol 37% (M/M), Liquid Extract Of Chamomile Flower (1:1-2), Extraction Solvent: Ammonia Solution 10% (M/M), Water, Ethanol 94% (M/M) (5:95:200), Liquid Extract Of Caraway Fruit (1:2), Extract	0	1
9078	Passiflora Incarnata Flowering Top, Cryoground	0	1
9080	Aminosalicylate Sodium Dihydrate	0	1
9081	Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Passionflower Dry Extract (Der: 5 - 7 : 1)	0	1
9082	Sulfogaiacol, Sodium Benzoate	0	1
9083	Avena Sativa Ferm 33c Ø, Humulus Lupulus Ex Herba Et Fructibus Ferm 34d Ø (Hab, Vs. 34d), Valeriana Officinalis E Radice Ferm 33c Ø (Hab, Vs. 33c), Passiflora Caerulea Ex Herba Ferm 33c Ø (Hab, Vs. 33c)	0	1
9085	Hyoscyamus Dil. D3, Anamirta Cocculus Dil. D2, Matricaria Recutita Dil. D3, Valeriana Officinalis Dil. D2, Passiflora Incarnata Mother Tincture, Avena Sativa Dil. D1, Lupulus Dil. D1	0	1
9086	Secale Cornutum D4, Avena Sativa D1, Atropa Bella-Donna D5, Passiflora Incarnata D1, Valeriana Officinalis D1	0	1
9087	Belladonna D3, Secale Cornutum D4, Avena Sativa D1, Passiflora Incarnata D1, Valeriana Officinalis D1	0	1
9088	Passiflora Incarnata Mother Tincture	0	1
9089	Zincum Metallicum Dil. D6, Eschscholtzia Californica Ex Herba Flor. Rec. Ø (Hab, Vorschrift 3a), Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø	0	1
9090	Dry Extract Of Passion Flower (5-7:1)	0	1
9091	Dry Extract From Passionflower Herb (Equivalent To 2125-2975 Mg Of Passion Flower). Extraction Solvent: Ethanol 50% V/V	0	1
9092	Liquid Extract From Passiflora Incarnata Herb (2:1), Extraction Solvent: Ethanol 60% (V/V)	0	1
9093	Peloid Mass	0	1
9094	Heparin Sodium, Melissa Oil, Pumilio Pine Oil, Rosemary Oil, Salicylic Acid	0	1
9097	Dactylopius Coccus C5, Aconitum Napellus C5, Atropa Bella-Donna C5, Bryonia C5, Drosera C5, Psychotria Ipecacuanha C5	0	1
9098	Sambucus Nigra Ø	0	1
9099	Aconitum Napellus C5, Bryonia C5, Drosera C5, Psychotria Ipecacuanha C5	0	1
9104	Strychnos Nux-Vomica Dil. D4, Artemisia Absinthium Ø, Apomorphinum Hydrochloricum Dil. D8, Semecarpus Anacardium Dil. D2	0	1
9105	Doconexent, Eicosapentanoic Acid/Docosahexaenoic Acid	0	1
9106	Pazopanib	0	1
9110	Valeriana Ø, Spigelia Dil. D4, Crataegus Mother Tincture, Cactus Dil. D2	0	1
9111	Crataegus Trit. D3, Cactus Trit. D7, Spigelia Trit. D5, Nitroglycerinum Trit. D5, Magnesium Phosphoricum Trit. D7	0	1
9112	Dry Extract From Ivy Leaf (4.0-7.5:1), Extraction Solvent: Ethanol: 30% (M/M), Ethanol 30% (M/M)	0	1
9113	Extractum Liquidum (1:3) Ex: Thymi Herba, Lichene Islandico, Hyssopi Herba, Saponariae Radice, (18p.+7p.+3p.+2p.)	0	1
9114	Pinus Sylvestris Ø, Kalium Iodatum Dil. D4, Drosera Dil. D1, Lobelia Inflata Dil. D4, Echinacea Purpurea Mother Tincture	0	1
9115	Zinc Undecylenate	0	1
9116	Valine, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Copper Sulfate Pentahydrate, Dipotassium Phosphate, Glucose, Anhydrous, Glutamic Acid, Gl	0	1
9121	Taurine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Potassium Chloride, Calcium Gluconate, Glucose Monohydrate, Magnesium Sulfate, Sodium Glycerophosphate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucin	0	1
9143	Perindopril Tert-Butylamine, Indapamide, Rosuvastatin	0	1
9146	Benzylpenicillin Calcium	0	1
9151	Pentaerithrityl Tetranitrate, Glyceryl Trinitrate	0	1
9153	Salbutamol Sulfate Ph. Eur.	0	1
9159	Pentoxyverine	0	1
9174	Lidocaine Hydrochloride Monohydrate, Hydrocortisone	0	1
9178	Amlodipine, Perindopril	0	1
9183	Gingiva Bovis Gl Dil. D5 (Hab, Vs. 41b), Hypophysis Bovis Gl Dil. D7 (Hab, Vs. 41a), Mandibula Feti Bovis Gl Dil. D5 (Hab, Vs. 41b), Maxilla Feti Bovis Gl Dil. D5 (Hab, Vs. 41b), Stannum Metallicum Dil. D14 Aquos., Periodontium Bovis Gl Dil. D5 (Hab, Vs.	0	1
9184	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Calcium Chloride, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium C	0	1
9188	Serenoa Repens (Bartram) Small.	0	1
9193	Psychotria Ipecacuanha D3, Belladonna D3, China Rubra D3, Drosera D1, Dactylopius Coccus D8, Mephitis Putorius D8, Veratrum Album D3	0	1
9194	China, Ethanol. Decoctum Dil. D3, Coccus Cacti Dil. D3, Ipecacuanha, Ethanol. Decoctum Dil. D3, Mephitis Putorius Dil. D5, Veratrum Album, Ethanol. Decoctum Dil. D3, Drosera Dil. D1, Atropa Belladonna Dil. D3	0	1
9195	Cuprum Aceticum Dil. D3	0	1
9197	Lavender Oil, Rosemary Oil, Thymol, Thymus Essential Oil	0	1
9198	Sodium (Lactate) Anhydrous, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose, Dipotassium Hydrogen Phosphate Trihydrate	0	1
9202	Pethidine Hydrochloride Bp	0	1
9203	Mesuximide	0	1
9204	Almond Oil, Virgin, Beeswax, Yellow, D-Camphor, Phosphorus, Petroleum	0	1
9206	Horse Hair	0	1
9207	Acidum Hydrofluoricum Dil. D 15, Aesculus Hippocastanum Dil. D 2, Lycopodium Clavatum Dil D 6, Sepia Officinalis Dil. D 8, Phosphorus Dil. D8, Vipera Berus Dil. D12	0	1
9208	Ammonium Carbonicum Dil. D 3, Causticum Hahnemanni Dil. D 15, Dactylopius Coccus Urt., Eucalyptus Globulus Dil. D2, Kalium Stibyltartaricum Dil D 12, Aconitum Napellus Dil. D4, Eupatorium Perfoliatum Dil. D1, Bryonia Dil. D4	0	1
9209	Adonis Vernalis Trit D 3, Apocynum Cannabium Trit D 3, Convallaria Majalis Trit. D 3, Digitalis Purpurea Trit. D 4, Kalmia Latifolia Trit. D 3, Naja Naja Trit. D 10, Urginea Maritima Trit D 3	0	1
9210	Acidum Hydrochloricum Dil. D 12, Aesculus Hippocastanum Dil. D 2, Carbo Animalis Dil. D 10, Collinsonia Canadensis Dil D 3, Krameria Triandra Dil. D 2, Paeonia Officinalis Dil. D 2, Scrophularia Nodosa Dil. D 1	0	1
9211	Aluminium Oxydatum Trit. D 3, Collinsonia Canadensis Trit. D 2	0	1
9212	Anamirta Cocculus Dil D 15, Semecarpus Anacardium Dil. D4, Kalium Phosphoricum Dil. D6, Valeriana Officinalis Dil. D3, Rauwolfia Serpentina D4, Avena Sativa Dil. D1, Passiflora Incarnata Dil. D2	0	1
9213	Apisinum Trit. D 10, Apocynum Cannabium Trit D 2, Crataegus Trit. D 2, Liatris Spicata (Hab 34) Trit. D 2, Prunus Spinosa Trit. D 2, Strophantus Gratus Trit. D 4	0	1
9214	Achillea Millefolium Dil D 2, Arnica Montana Dil. D 2	0	1
9215	Cuprum Metallicum Dil. D10, Arisaema Triphyllum Dil. D 4, Causticum Hahnemanni Dil. D 15, Sambucus Nigra Dil. D3, Bryonia Dil. D4, Carbo Vegetabilis Dil. D8	0	1
9216	Calcium Phosphoricum Dil. D 10, Acidum Hydrofluoricum Dil. D 10, Aurum Metallicum Dil. D12, Phosphorus Dil. D 15, Symphytum Officinale Dil. D 6, Asa Foetida Dil. D4	0	1
9217	Acidum Silicicum Dil. D 10, Acidum Nitricum Dil. D 10, Aluminium Oxydatum Dil. D 10, Delphinium Staphisagria Dil. D6, Atropa Bella-Donna D12	0	1
9218	Asa Foetida Trit. D 4, Bellis Perennis Trit: D 2, Calcium Sulfuricum Trit. D 3, Hepar Sulfuris Trit. D 3, Myristica Sebifera D3	0	1
9219	Bismutum Subnitricum Dil. 10, Carbo Vegetabilis Dil. D 10, Cinchona Pubescens Dil. D6, Gentiana Lutea Dil. D 3, Solanum Dulcamara Dil. D 4, Stibium Sulfuratum Nigrum Dil. D 10, Veratrum Album Dil. D 4, Phosphorus Dil. D10	0	1
9220	Aconitum Napellus Trit. D 4, Bryonia Trit. D 5, Chamomilla Recutita Trit. D 3, Euphrasia Trit. D 3, Ferrum Phosphoricum Trit. D 4, Hydrargyrum Bichloratum Trit. D8, Lytta Vesicatoria Trit. D 4, Phytolacca Americana Trit D 4, Atropa Bella-Donna D4	0	1
